time,open,high,low,close,volume,closeTime,assetVolume,trades,buyBaseVolume,ignored
1659643200000 ,1590.97000000 ,1599.78000000 ,1584.37000000 ,1586.70000000 ,32102.49690000 ,1659650399999 ,51179891.24130900 ,54886 ,16931.15060000 ,26994678.68590500 
1659650400000 ,1586.71000000 ,1613.29000000 ,1581.09000000 ,1607.96000000 ,42748.06040000 ,1659657599999 ,68333193.83214800 ,63863 ,21627.58670000 ,34574312.10357300 
1659657600000 ,1607.97000000 ,1650.75000000 ,1605.64000000 ,1647.13000000 ,79534.89340000 ,1659664799999 ,129539746.87738000 ,88013 ,36826.11120000 ,59894088.33793800 
1659664800000 ,1647.13000000 ,1669.83000000 ,1647.00000000 ,1659.65000000 ,102387.27690000 ,1659671999999 ,169821872.08607200 ,134849 ,47918.78170000 ,79488222.28764700 
1659672000000 ,1659.66000000 ,1664.48000000 ,1646.63000000 ,1659.72000000 ,46821.42760000 ,1659679199999 ,77535517.06723800 ,71543 ,22949.22400000 ,38003766.43791300 
1659679200000 ,1659.73000000 ,1679.60000000 ,1658.00000000 ,1662.87000000 ,58844.35820000 ,1659686399999 ,98129176.94394300 ,81025 ,29285.79360000 ,48840410.35532900 
1659686400000 ,1662.87000000 ,1668.00000000 ,1652.13000000 ,1661.87000000 ,38891.19580000 ,1659693599999 ,64541231.11336600 ,62532 ,20663.69720000 ,34292333.85851400 
1659693600000 ,1661.87000000 ,1717.87000000 ,1659.01000000 ,1713.43000000 ,113318.20420000 ,1659700799999 ,191704847.12348400 ,137982 ,62925.08820000 ,106411168.76224800 
1659700800000 ,1713.43000000 ,1725.00000000 ,1660.01000000 ,1685.29000000 ,197913.02090000 ,1659707999999 ,334701510.87432000 ,302166 ,101263.09420000 ,171249631.44199100 
1659708000000 ,1685.28000000 ,1718.50000000 ,1668.00000000 ,1670.05000000 ,117160.24640000 ,1659715199999 ,198288842.31849400 ,152046 ,60825.41260000 ,103040487.32430600 
1659715200000 ,1670.06000000 ,1684.45000000 ,1656.77000000 ,1663.86000000 ,78295.69160000 ,1659722399999 ,130728223.48353800 ,107447 ,36326.44510000 ,60672127.08244500 
1659722400000 ,1663.78000000 ,1683.88000000 ,1661.28000000 ,1681.36000000 ,38276.23520000 ,1659729599999 ,63993049.72926000 ,68434 ,18676.15090000 ,31224447.89703500 
1659729600000 ,1681.35000000 ,1711.20000000 ,1666.34000000 ,1698.46000000 ,49749.07140000 ,1659736799999 ,84193665.59709400 ,82257 ,26075.47980000 ,44123030.48319000 
1659736800000 ,1698.46000000 ,1742.07000000 ,1698.45000000 ,1736.81000000 ,84654.84960000 ,1659743999999 ,145621009.09314200 ,116222 ,48367.90410000 ,83224874.10589800 
1659744000000 ,1736.81000000 ,1749.93000000 ,1726.81000000 ,1733.45000000 ,85780.76390000 ,1659751199999 ,149212397.37046600 ,138795 ,45578.02490000 ,79289864.02709200 
1659751200000 ,1733.45000000 ,1742.16000000 ,1725.87000000 ,1734.47000000 ,38832.11470000 ,1659758399999 ,67348232.92242400 ,67836 ,18425.02120000 ,31957405.00050900 
1659758400000 ,1734.47000000 ,1737.98000000 ,1715.55000000 ,1723.45000000 ,37790.12410000 ,1659765599999 ,65296592.11686700 ,62014 ,19030.46170000 ,32876063.56522400 
1659765600000 ,1723.46000000 ,1725.89000000 ,1713.99000000 ,1720.73000000 ,30165.89410000 ,1659772799999 ,51911716.23457900 ,44493 ,16163.31620000 ,27814349.60974400 
1659772800000 ,1720.73000000 ,1724.41000000 ,1702.62000000 ,1712.18000000 ,59237.51760000 ,1659779999999 ,101358019.26717400 ,70085 ,35117.50680000 ,60059767.87068600 
1659780000000 ,1712.17000000 ,1722.73000000 ,1711.90000000 ,1712.11000000 ,34383.87220000 ,1659787199999 ,59073178.55074200 ,47064 ,18111.76320000 ,31117724.78265600 
1659787200000 ,1712.10000000 ,1720.97000000 ,1708.54000000 ,1710.62000000 ,35834.88710000 ,1659794399999 ,61422483.30891100 ,48339 ,19802.85900000 ,33946879.42341000 
1659794400000 ,1710.62000000 ,1718.16000000 ,1706.60000000 ,1715.53000000 ,38583.37770000 ,1659801599999 ,66113698.93556800 ,44946 ,20339.22630000 ,34851764.10752900 
1659801600000 ,1715.53000000 ,1720.92000000 ,1685.26000000 ,1707.75000000 ,69953.20910000 ,1659808799999 ,119396916.62688000 ,84289 ,34108.09250000 ,58216266.61337900 
1659808800000 ,1707.76000000 ,1718.27000000 ,1701.10000000 ,1714.73000000 ,34928.14900000 ,1659815999999 ,59776666.39387900 ,46347 ,19225.05340000 ,32903664.02101400 
1659816000000 ,1714.73000000 ,1719.63000000 ,1707.19000000 ,1717.31000000 ,14975.85670000 ,1659823199999 ,25662656.73696200 ,33346 ,7525.31990000 ,12895463.71141600 
1659823200000 ,1717.31000000 ,1724.27000000 ,1687.29000000 ,1690.60000000 ,42848.87820000 ,1659830399999 ,72907322.52275700 ,65319 ,19817.20330000 ,33713098.88552400 
1659830400000 ,1690.60000000 ,1698.49000000 ,1668.00000000 ,1677.00000000 ,65580.85080000 ,1659837599999 ,110158858.16511300 ,94149 ,33065.00580000 ,55545643.76925800 
1659837600000 ,1677.01000000 ,1688.94000000 ,1673.94000000 ,1684.07000000 ,35602.86380000 ,1659844799999 ,59864850.67552500 ,60295 ,19007.93480000 ,31949301.07221600 
1659844800000 ,1684.07000000 ,1689.35000000 ,1672.71000000 ,1681.39000000 ,34221.76450000 ,1659851999999 ,57545887.59266500 ,53445 ,16637.40080000 ,27985156.07128100 
1659852000000 ,1681.39000000 ,1688.75000000 ,1679.93000000 ,1686.24000000 ,19487.53060000 ,1659859199999 ,32820245.89721100 ,38674 ,10969.66480000 ,18474324.33897500 
1659859200000 ,1686.23000000 ,1689.99000000 ,1673.02000000 ,1684.43000000 ,29355.21960000 ,1659866399999 ,49349695.19915500 ,47720 ,15964.17390000 ,26842905.88048300 
1659866400000 ,1684.43000000 ,1694.13000000 ,1680.62000000 ,1692.60000000 ,20921.63540000 ,1659873599999 ,35283213.27469400 ,44811 ,10463.99610000 ,17647717.09970700 
1659873600000 ,1692.59000000 ,1715.18000000 ,1691.16000000 ,1707.56000000 ,54339.41660000 ,1659880799999 ,92582182.31896200 ,90286 ,27980.22600000 ,47679081.56109300 
1659880800000 ,1707.56000000 ,1710.91000000 ,1693.97000000 ,1698.89000000 ,32768.86190000 ,1659887999999 ,55771445.63378800 ,52592 ,16331.72150000 ,27791804.61704200 
1659888000000 ,1698.89000000 ,1717.00000000 ,1695.18000000 ,1711.86000000 ,37307.55080000 ,1659895199999 ,63743756.83028900 ,57234 ,20603.63200000 ,35202071.02540000 
1659895200000 ,1711.87000000 ,1714.84000000 ,1704.02000000 ,1708.45000000 ,32163.66390000 ,1659902399999 ,54976392.91300500 ,40103 ,15485.37600000 ,26469198.23731000 
1659902400000 ,1708.44000000 ,1729.79000000 ,1707.89000000 ,1717.42000000 ,38048.20750000 ,1659909599999 ,65376656.26708100 ,54191 ,20933.98940000 ,35971943.53781700 
1659909600000 ,1717.42000000 ,1720.24000000 ,1690.00000000 ,1700.19000000 ,40107.19860000 ,1659916799999 ,68276966.61459900 ,58991 ,18777.02050000 ,31959884.32600000 
1659916800000 ,1700.20000000 ,1720.00000000 ,1693.87000000 ,1701.34000000 ,39959.93490000 ,1659923999999 ,68145339.79143800 ,58398 ,20256.70540000 ,34551179.58151100 
1659924000000 ,1701.34000000 ,1717.44000000 ,1700.00000000 ,1709.77000000 ,36043.89320000 ,1659931199999 ,61699735.51743600 ,49002 ,16883.28350000 ,28889685.29550500 
1659931200000 ,1709.76000000 ,1726.73000000 ,1708.30000000 ,1723.97000000 ,35330.14380000 ,1659938399999 ,60700296.35077900 ,46813 ,17908.16650000 ,30761748.56042900 
1659938400000 ,1723.96000000 ,1740.00000000 ,1723.96000000 ,1732.79000000 ,67412.84840000 ,1659945599999 ,116787740.04022600 ,82635 ,34497.04330000 ,59761832.13317300 
1659945600000 ,1732.78000000 ,1778.72000000 ,1728.28000000 ,1768.74000000 ,104856.43100000 ,1659952799999 ,184635579.02375700 ,134290 ,59262.94910000 ,104297316.27996300 
1659952800000 ,1768.74000000 ,1792.65000000 ,1764.51000000 ,1789.37000000 ,72107.80740000 ,1659959999999 ,128103363.58143600 ,92509 ,38402.39970000 ,68242215.58269700 
1659960000000 ,1789.37000000 ,1818.00000000 ,1785.18000000 ,1800.70000000 ,117716.19080000 ,1659967199999 ,212053641.66850200 ,143248 ,62984.98820000 ,113474294.82539000 
1659967200000 ,1800.69000000 ,1804.52000000 ,1767.00000000 ,1775.31000000 ,83296.07430000 ,1659974399999 ,148779929.84235500 ,105794 ,37598.29090000 ,67179997.40918400 
1659974400000 ,1775.31000000 ,1777.87000000 ,1755.60000000 ,1770.61000000 ,69826.75360000 ,1659981599999 ,123335374.21867300 ,81786 ,33973.12470000 ,60016839.17605400 
1659981600000 ,1770.60000000 ,1787.00000000 ,1761.79000000 ,1783.13000000 ,45148.01680000 ,1659988799999 ,80138647.21220900 ,59383 ,24539.58450000 ,43562478.22626900 
1659988800000 ,1783.12000000 ,1799.32000000 ,1765.29000000 ,1769.61000000 ,56295.08050000 ,1659995999999 ,100341820.47544700 ,69343 ,29968.39510000 ,53412674.51327100 
1659996000000 ,1769.61000000 ,1789.93000000 ,1757.99000000 ,1777.05000000 ,53627.36960000 ,1660003199999 ,95183677.98076300 ,64526 ,26871.64710000 ,47689309.24748800 
1660003200000 ,1777.05000000 ,1786.81000000 ,1761.44000000 ,1766.16000000 ,41376.56460000 ,1660010399999 ,73376783.44714500 ,58839 ,18807.39430000 ,33355649.70394600 
1660010400000 ,1766.16000000 ,1781.00000000 ,1761.59000000 ,1778.53000000 ,24016.74870000 ,1660017599999 ,42584435.16449800 ,41255 ,13033.01830000 ,23110035.28129500 
1660017600000 ,1778.53000000 ,1782.00000000 ,1773.33000000 ,1777.43000000 ,22274.04030000 ,1660024799999 ,39606279.46006100 ,40308 ,11203.73010000 ,19922251.39877200 
1660024800000 ,1777.43000000 ,1790.83000000 ,1766.71000000 ,1782.02000000 ,49298.34800000 ,1660031999999 ,87618998.46082300 ,73281 ,25532.30150000 ,45382207.86204500 
1660032000000 ,1782.01000000 ,1783.00000000 ,1733.00000000 ,1734.53000000 ,82317.58790000 ,1660039199999 ,144854089.91101800 ,95592 ,35178.45660000 ,61928320.83494700 
1660039200000 ,1734.60000000 ,1744.53000000 ,1692.20000000 ,1704.04000000 ,145553.76070000 ,1660046399999 ,250178498.03694400 ,184127 ,68477.52140000 ,117720174.38593100 
1660046400000 ,1704.04000000 ,1718.00000000 ,1683.11000000 ,1686.63000000 ,120395.45960000 ,1660053599999 ,205337783.92236200 ,134502 ,59784.67810000 ,101986519.87623100 
1660053600000 ,1686.62000000 ,1695.65000000 ,1667.93000000 ,1684.63000000 ,110804.72250000 ,1660060799999 ,186567810.66963700 ,138844 ,56882.69440000 ,95784071.74831100 
1660060800000 ,1684.64000000 ,1698.52000000 ,1674.58000000 ,1693.67000000 ,64930.17340000 ,1660067999999 ,109549872.60575000 ,88661 ,33100.92370000 ,55847687.77371300 
1660068000000 ,1693.67000000 ,1694.81000000 ,1681.10000000 ,1688.00000000 ,57837.46300000 ,1660075199999 ,97668299.06236800 ,62978 ,27721.68530000 ,46808475.75815400 
1660075200000 ,1688.01000000 ,1711.18000000 ,1687.40000000 ,1706.70000000 ,49183.92570000 ,1660082399999 ,83658353.18298200 ,78943 ,26560.10390000 ,45167908.93771500 
1660082400000 ,1706.69000000 ,1716.74000000 ,1697.01000000 ,1702.76000000 ,50182.30750000 ,1660089599999 ,85670613.16208500 ,64937 ,22192.54630000 ,37885572.43953700 
1660089600000 ,1702.76000000 ,1702.76000000 ,1656.78000000 ,1680.85000000 ,96694.57200000 ,1660096799999 ,162204675.94481900 ,106073 ,45485.06370000 ,76306940.75552700 
1660096800000 ,1680.85000000 ,1685.17000000 ,1667.00000000 ,1669.49000000 ,73961.43110000 ,1660103999999 ,123784652.02170800 ,75312 ,34186.56450000 ,57214872.50675400 
1660104000000 ,1669.50000000 ,1684.00000000 ,1667.33000000 ,1679.64000000 ,43539.81410000 ,1660111199999 ,73048520.26323600 ,65814 ,20289.59080000 ,34040318.22789500 
1660111200000 ,1679.64000000 ,1691.49000000 ,1672.29000000 ,1686.00000000 ,47457.83060000 ,1660118399999 ,79824104.85812200 ,71142 ,21380.55080000 ,35971483.49523900 
1660118400000 ,1686.01000000 ,1708.00000000 ,1684.22000000 ,1700.08000000 ,65564.90850000 ,1660125599999 ,111235109.26102000 ,106349 ,33178.12080000 ,56292446.73930400 
1660125600000 ,1700.07000000 ,1713.53000000 ,1689.41000000 ,1707.20000000 ,51203.70350000 ,1660132799999 ,87067657.44672500 ,76100 ,25626.15130000 ,43582390.09302900 
1660132800000 ,1707.20000000 ,1848.00000000 ,1703.60000000 ,1828.99000000 ,420513.07160000 ,1660139999999 ,755923468.47152700 ,465525 ,223562.66560000 ,401954962.92642400 
1660140000000 ,1829.00000000 ,1853.55000000 ,1820.04000000 ,1837.50000000 ,197676.25910000 ,1660147199999 ,363683469.34722600 ,187206 ,112607.29920000 ,207232734.92682600 
1660147200000 ,1837.49000000 ,1849.66000000 ,1822.20000000 ,1833.37000000 ,92853.15280000 ,1660154399999 ,170444915.06492800 ,131583 ,46249.39960000 ,84885659.71057000 
1660154400000 ,1833.38000000 ,1836.34000000 ,1804.08000000 ,1818.24000000 ,86511.97410000 ,1660161599999 ,157344997.58694400 ,107829 ,42336.79470000 ,77036428.91282800 
1660161600000 ,1818.24000000 ,1885.00000000 ,1817.72000000 ,1860.68000000 ,98137.31170000 ,1660168799999 ,181451313.51648300 ,136052 ,58608.07320000 ,108371667.28193100 
1660168800000 ,1860.69000000 ,1869.27000000 ,1845.70000000 ,1853.57000000 ,43653.48360000 ,1660175999999 ,80961931.28431800 ,61696 ,22122.61140000 ,41031712.38193200 
1660176000000 ,1853.58000000 ,1918.19000000 ,1850.32000000 ,1906.52000000 ,134677.91740000 ,1660183199999 ,253954795.56498400 ,154038 ,76072.73020000 ,143492240.84761900 
1660183200000 ,1906.52000000 ,1912.39000000 ,1864.02000000 ,1880.37000000 ,142374.68150000 ,1660190399999 ,267570120.34003300 ,124666 ,75033.10790000 ,140984353.80799900 
1660190400000 ,1880.38000000 ,1906.00000000 ,1879.06000000 ,1892.09000000 ,85939.23650000 ,1660197599999 ,162600164.86383300 ,89990 ,43468.23920000 ,82224123.91908400 
1660197600000 ,1892.09000000 ,1904.00000000 ,1870.00000000 ,1878.88000000 ,88749.97470000 ,1660204799999 ,167642746.16210900 ,120052 ,44598.58560000 ,84273257.17890200 
1660204800000 ,1878.87000000 ,1893.62000000 ,1873.72000000 ,1880.97000000 ,55135.88050000 ,1660211999999 ,103955014.18883300 ,69653 ,27626.22200000 ,52086844.26437100 
1660212000000 ,1880.97000000 ,1913.49000000 ,1876.01000000 ,1903.58000000 ,68699.07330000 ,1660219199999 ,130038032.33572200 ,88229 ,36252.37410000 ,68639722.92013600 
1660219200000 ,1903.58000000 ,1942.00000000 ,1896.85000000 ,1911.81000000 ,185908.36150000 ,1660226399999 ,356886323.23320500 ,214057 ,95647.05920000 ,183639836.75222100 
1660226400000 ,1911.81000000 ,1926.00000000 ,1883.78000000 ,1890.48000000 ,124011.29880000 ,1660233599999 ,235918355.65762700 ,154234 ,64355.95350000 ,122494663.99823200 
1660233600000 ,1890.48000000 ,1908.39000000 ,1884.84000000 ,1901.21000000 ,54849.48050000 ,1660240799999 ,104085589.54256800 ,81306 ,29374.15920000 ,55743077.31200700 
1660240800000 ,1901.22000000 ,1901.23000000 ,1875.56000000 ,1899.16000000 ,65983.27360000 ,1660247999999 ,124528324.66256000 ,86237 ,31413.65490000 ,59275589.41423700 
1660248000000 ,1899.16000000 ,1905.38000000 ,1884.68000000 ,1898.99000000 ,39792.64260000 ,1660255199999 ,75452840.10826500 ,61360 ,19239.22860000 ,36484222.29425200 
1660255200000 ,1898.98000000 ,1900.64000000 ,1867.27000000 ,1880.19000000 ,59140.08000000 ,1660262399999 ,111086658.14089300 ,81177 ,28162.57750000 ,52897830.27114600 
1660262400000 ,1880.19000000 ,1891.91000000 ,1857.67000000 ,1880.30000000 ,50787.00220000 ,1660269599999 ,95371107.24022500 ,78001 ,25091.08690000 ,47126819.45915100 
1660269600000 ,1880.31000000 ,1913.90000000 ,1871.01000000 ,1903.98000000 ,67591.54100000 ,1660276799999 ,128213522.06388900 ,86429 ,33762.10820000 ,64033099.21188000 
1660276800000 ,1903.99000000 ,1909.49000000 ,1888.00000000 ,1893.57000000 ,35956.98880000 ,1660283999999 ,68220969.39899200 ,62251 ,18444.28980000 ,34997686.78996200 
1660284000000 ,1893.56000000 ,1896.84000000 ,1882.56000000 ,1888.44000000 ,35815.02560000 ,1660291199999 ,67619113.46440300 ,65196 ,17611.00160000 ,33249436.52840100 
1660291200000 ,1888.44000000 ,1904.54000000 ,1884.03000000 ,1892.99000000 ,42870.50480000 ,1660298399999 ,81224937.68835800 ,70383 ,21886.12080000 ,41474834.66702800 
1660298400000 ,1892.99000000 ,1894.98000000 ,1853.06000000 ,1868.61000000 ,87187.58930000 ,1660305599999 ,163429108.87341600 ,112850 ,40956.22650000 ,76795373.83672100 
1660305600000 ,1868.61000000 ,1893.58000000 ,1867.40000000 ,1883.72000000 ,61684.98470000 ,1660312799999 ,115942324.60363500 ,94814 ,30920.20820000 ,58120963.30661200 
1660312800000 ,1883.71000000 ,1903.79000000 ,1870.30000000 ,1897.69000000 ,61482.17900000 ,1660319999999 ,116040869.68564900 ,93821 ,31243.86760000 ,58984957.13616500 
1660320000000 ,1897.68000000 ,1907.22000000 ,1891.00000000 ,1899.00000000 ,44402.59020000 ,1660327199999 ,84294830.09722900 ,71596 ,22552.87950000 ,42818698.93043300 
1660327200000 ,1899.00000000 ,1931.19000000 ,1896.50000000 ,1926.21000000 ,78837.52930000 ,1660334399999 ,151105307.80634700 ,111531 ,42988.59460000 ,82403317.97900300 
1660334400000 ,1926.21000000 ,1936.90000000 ,1916.67000000 ,1922.72000000 ,57079.62670000 ,1660341599999 ,109873088.24330000 ,66330 ,27922.74920000 ,53754449.70989900 
1660341600000 ,1922.71000000 ,1964.71000000 ,1918.00000000 ,1958.28000000 ,93932.53990000 ,1660348799999 ,182559971.64467000 ,113976 ,52555.88410000 ,102143829.81791200 
1660348800000 ,1958.28000000 ,1972.00000000 ,1946.50000000 ,1963.86000000 ,73415.21240000 ,1660355999999 ,143906922.41893800 ,97928 ,37782.96450000 ,74084784.30942500 
1660356000000 ,1963.87000000 ,1998.88000000 ,1960.23000000 ,1996.57000000 ,78316.04680000 ,1660363199999 ,154767029.13815200 ,115967 ,43963.99640000 ,86909727.04850700 
1660363200000 ,1996.57000000 ,2009.80000000 ,1986.05000000 ,1994.06000000 ,78053.88350000 ,1660370399999 ,155743394.07238000 ,103823 ,43208.85590000 ,86239131.01143300 
1660370400000 ,1994.06000000 ,2020.00000000 ,1994.05000000 ,1995.78000000 ,86197.01040000 ,1660377599999 ,173092730.77555300 ,111467 ,42154.99070000 ,84656592.03270500 
1660377600000 ,1995.78000000 ,2007.64000000 ,1981.40000000 ,2002.01000000 ,69542.22430000 ,1660384799999 ,138784156.19339900 ,84593 ,35645.14870000 ,71171145.71654800 
1660384800000 ,2002.00000000 ,2002.41000000 ,1973.21000000 ,1985.99000000 ,49468.50910000 ,1660391999999 ,98398277.68846200 ,71162 ,19589.16000000 ,38976233.59576900 
1660392000000 ,1986.00000000 ,1989.00000000 ,1961.99000000 ,1978.14000000 ,58810.91310000 ,1660399199999 ,116287695.68246200 ,70554 ,30139.36350000 ,59608757.27219900 
1660399200000 ,1978.14000000 ,1995.00000000 ,1974.69000000 ,1988.51000000 ,44982.50980000 ,1660406399999 ,89246571.55405000 ,60559 ,25245.13990000 ,50095722.55066600 
1660406400000 ,1988.51000000 ,2000.94000000 ,1984.05000000 ,1999.68000000 ,37957.20020000 ,1660413599999 ,75619581.63631400 ,61068 ,20282.85720000 ,40415000.24234600 
1660413600000 ,1999.67000000 ,2004.27000000 ,1972.24000000 ,1975.62000000 ,62337.47530000 ,1660420799999 ,123728152.86537500 ,67351 ,32230.11300000 ,63982863.85608000 
1660420800000 ,1975.63000000 ,1994.80000000 ,1967.61000000 ,1987.01000000 ,32109.90420000 ,1660427999999 ,63722875.70642200 ,51828 ,16487.41610000 ,32717341.49603500 
1660428000000 ,1987.01000000 ,1991.90000000 ,1974.69000000 ,1983.55000000 ,24685.14020000 ,1660435199999 ,48937966.56098400 ,44569 ,12622.46530000 ,25022775.98108300 
1660435200000 ,1983.55000000 ,1996.00000000 ,1970.96000000 ,1988.14000000 ,37924.24680000 ,1660442399999 ,75262753.81844500 ,57540 ,19789.60170000 ,39276669.97749000 
1660442400000 ,1988.14000000 ,1990.84000000 ,1982.11000000 ,1985.82000000 ,19315.55100000 ,1660449599999 ,38379541.70405700 ,41161 ,9454.35770000 ,18785315.98842800 
1660449600000 ,1985.83000000 ,1999.46000000 ,1981.00000000 ,1992.61000000 ,28214.80280000 ,1660456799999 ,56168095.38110600 ,47058 ,14018.21860000 ,27907845.13084200 
1660456800000 ,1992.61000000 ,2030.00000000 ,1989.01000000 ,2016.75000000 ,70175.95860000 ,1660463999999 ,140908176.49913300 ,90897 ,37858.87020000 ,76024956.51459800 
1660464000000 ,2016.75000000 ,2017.41000000 ,1994.38000000 ,2008.67000000 ,50250.15910000 ,1660471199999 ,100817039.57835200 ,78402 ,26262.86190000 ,52689383.05336100 
1660471200000 ,2008.67000000 ,2009.09000000 ,1981.00000000 ,1990.15000000 ,36091.45700000 ,1660478399999 ,72026569.10390400 ,61257 ,17004.52190000 ,33932323.00866100 
1660478400000 ,1990.16000000 ,1991.64000000 ,1970.13000000 ,1976.98000000 ,57281.31700000 ,1660485599999 ,113477551.90909800 ,74091 ,29274.03020000 ,58009774.55776000 
1660485600000 ,1976.98000000 ,1986.51000000 ,1974.85000000 ,1984.17000000 ,25149.85560000 ,1660492799999 ,49848498.64079500 ,49712 ,12019.90560000 ,23825170.94132300 
1660492800000 ,1984.18000000 ,1984.81000000 ,1921.10000000 ,1922.42000000 ,111184.42350000 ,1660499999999 ,216328023.81318700 ,138471 ,53377.25310000 ,103806400.15161200 
1660500000000 ,1922.43000000 ,1935.21000000 ,1906.00000000 ,1931.42000000 ,50543.47660000 ,1660507199999 ,97237965.78263500 ,80507 ,24066.37590000 ,46305335.13425800 
1660507200000 ,1931.42000000 ,1960.23000000 ,1928.75000000 ,1948.35000000 ,34858.97320000 ,1660514399999 ,67771445.88280600 ,67913 ,18815.14970000 ,36577433.66682400 
1660514400000 ,1948.35000000 ,1949.62000000 ,1917.00000000 ,1935.31000000 ,48593.26400000 ,1660521599999 ,93961219.11043300 ,69758 ,23037.66430000 ,44547279.25914700 
1660521600000 ,1935.32000000 ,1975.74000000 ,1923.00000000 ,1973.83000000 ,64188.81550000 ,1660528799999 ,125372486.47624100 ,93234 ,34270.89610000 ,66948588.33123900 
1660528800000 ,1973.83000000 ,2012.47000000 ,1969.41000000 ,1986.33000000 ,107258.98610000 ,1660535999999 ,213735045.82141100 ,150956 ,53117.07100000 ,105879777.63088400 
1660536000000 ,1986.33000000 ,1992.81000000 ,1963.39000000 ,1969.86000000 ,56471.90290000 ,1660543199999 ,111676248.82936800 ,86228 ,28769.55740000 ,56896215.19950000 
1660543200000 ,1969.86000000 ,1970.43000000 ,1884.46000000 ,1899.87000000 ,187436.25380000 ,1660550399999 ,358467190.18514400 ,217715 ,90551.04730000 ,173134519.82680800 
1660550400000 ,1899.88000000 ,1910.70000000 ,1875.01000000 ,1910.02000000 ,90361.99020000 ,1660557599999 ,171372274.92682800 ,126251 ,45840.81630000 ,86974055.91701200 
1660557600000 ,1910.01000000 ,1913.10000000 ,1885.64000000 ,1891.23000000 ,60077.60400000 ,1660564799999 ,114231854.90904700 ,88876 ,29798.02110000 ,56667965.89520900 
1660564800000 ,1891.23000000 ,1922.00000000 ,1872.31000000 ,1916.40000000 ,95116.17790000 ,1660571999999 ,180371240.62589000 ,131671 ,47606.05790000 ,90333602.53721800 
1660572000000 ,1916.40000000 ,1921.98000000 ,1893.02000000 ,1917.70000000 ,78865.89780000 ,1660579199999 ,150414593.02020400 ,95713 ,37613.60730000 ,71744788.40985400 
1660579200000 ,1917.71000000 ,1933.42000000 ,1897.78000000 ,1903.23000000 ,60611.35300000 ,1660586399999 ,116118751.60305300 ,87743 ,29875.92360000 ,57239302.69610800 
1660586400000 ,1903.23000000 ,1906.50000000 ,1885.01000000 ,1889.57000000 ,48542.45460000 ,1660593599999 ,92007526.09541900 ,72942 ,23750.82940000 ,45014015.25410100 
1660593600000 ,1889.57000000 ,1917.65000000 ,1888.14000000 ,1903.50000000 ,36532.79130000 ,1660600799999 ,69529263.51489600 ,59218 ,18115.13020000 ,34475467.47409800 
1660600800000 ,1903.49000000 ,1917.70000000 ,1875.50000000 ,1899.06000000 ,63698.10340000 ,1660607999999 ,120906615.98816600 ,85068 ,31642.57530000 ,60080997.49130400 
1660608000000 ,1899.05000000 ,1914.95000000 ,1880.53000000 ,1898.75000000 ,59691.07180000 ,1660615199999 ,113305398.46592100 ,78891 ,28547.00460000 ,54199331.27475700 
1660615200000 ,1898.75000000 ,1908.39000000 ,1861.15000000 ,1887.71000000 ,69619.18730000 ,1660622399999 ,131065707.14873300 ,98208 ,32404.54880000 ,61013207.98204400 
1660622400000 ,1887.71000000 ,1893.38000000 ,1856.98000000 ,1870.94000000 ,57483.65470000 ,1660629599999 ,107496845.23358700 ,75825 ,26859.16030000 ,50248008.22615800 
1660629600000 ,1870.93000000 ,1886.74000000 ,1868.76000000 ,1886.59000000 ,34915.17010000 ,1660636799999 ,65613378.10790900 ,57664 ,17924.56540000 ,33684182.96008700 
1660636800000 ,1886.58000000 ,1898.33000000 ,1874.45000000 ,1893.47000000 ,44015.16200000 ,1660643999999 ,83031746.72468600 ,66763 ,23719.94660000 ,44739104.78162700 
1660644000000 ,1893.47000000 ,1915.00000000 ,1887.07000000 ,1906.64000000 ,51739.04290000 ,1660651199999 ,98403102.51365400 ,74873 ,27082.02370000 ,51498348.93315000 
1660651200000 ,1906.64000000 ,1914.97000000 ,1875.01000000 ,1881.43000000 ,64819.06690000 ,1660658399999 ,122739270.07198800 ,98967 ,29953.63600000 ,56742503.23360800 
1660658400000 ,1881.43000000 ,1890.62000000 ,1863.34000000 ,1887.38000000 ,71388.69270000 ,1660665599999 ,134052125.34431700 ,104175 ,35715.77820000 ,67064720.07549900 
1660665600000 ,1887.38000000 ,1889.45000000 ,1865.06000000 ,1878.18000000 ,48312.47960000 ,1660672799999 ,90765767.92122700 ,73875 ,24090.03700000 ,45261046.67618500 
1660672800000 ,1878.18000000 ,1897.96000000 ,1853.00000000 ,1879.34000000 ,69166.04730000 ,1660679999999 ,129709557.58713500 ,93949 ,33621.06440000 ,63098725.73263100 
1660680000000 ,1879.33000000 ,1886.89000000 ,1873.09000000 ,1879.76000000 ,24318.65380000 ,1660687199999 ,45741052.98659200 ,41656 ,12464.04570000 ,23445341.58803400 
1660687200000 ,1879.75000000 ,1881.00000000 ,1866.60000000 ,1876.67000000 ,27260.92080000 ,1660694399999 ,51089891.23229900 ,43732 ,13579.24500000 ,25449039.20320500 
1660694400000 ,1876.67000000 ,1899.61000000 ,1874.85000000 ,1887.18000000 ,55473.08480000 ,1660701599999 ,104838472.58491300 ,70465 ,27238.11330000 ,51469211.50364200 
1660701600000 ,1887.18000000 ,1904.71000000 ,1881.44000000 ,1896.00000000 ,49104.27170000 ,1660708799999 ,93101955.89538000 ,62788 ,23366.96360000 ,44299713.28352500 
